"STD_YM","SI_DO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","X_COORD","Y_COORD","AVG_00TMST","AVG_01TMST","AVG_02TMST","AVG_03TMST","AVG_04TMST","AVG_05TMST","AVG_06TMST","AVG_07TMST","AVG_08TMST","AVG_09TMST","AVG_10TMST","AVG_11TMST","AVG_12TMST","AVG_13TMST","AVG_14TMST","AVG_15TMST","AVG_16TMST","AVG_17TMST","AVG_18TMST","AVG_19TMST","AVG_20TMST","AVG_21TMST","AVG_22TMST","AVG_23TMST","DATA_LOAD_DT"
"201603","서울특별시","종로구","평창동","1.10106E+19","954082.5","1957315","0.47","0.21","0.13","0.08","0.07","0.11","0.33","0.77","1.43","2.25","2.8","2.75","2.5","2.66","2.72","2.82","2.99","3.08","2.85","2.26","1.8","1.57","1.24","0.82","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954082.8125","1957366","0.26","0.12","0.08","0.06","0.05","0.07","0.22","0.46","0.86","1.36","1.7","1.64","1.48","1.58","1.62","1.69","1.8","1.86","1.7","1.34","1.03","0.88","0.71","0.45","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954083.125","1957417","0.25","0.12","0.08","0.05","0.05","0.07","0.21","0.45","0.83","1.31","1.64","1.59","1.43","1.52","1.56","1.63","1.74","1.79","1.64","1.29","0.99","0.85","0.68","0.44","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954083.375","1957469","0.14","0.06","0.03","0.02","0.01","0.02","0.07","0.2","0.37","0.58","0.71","0.72","0.68","0.7","0.72","0.74","0.77","0.79","0.75","0.6","0.52","0.47","0.36","0.25","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954083.875","1957571","0.02","0.01","0.01","0.01","0.01","0.01","0.02","0.05","0.09","0.14","0.17","0.16","0.16","0.16","0.15","0.16","0.16","0.17","0.16","0.14","0.12","0.08","0.06","0.04","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954084.1875","1957623","0.14","0.06","0.04","0.03","0.02","0.04","0.11","0.24","0.45","0.72","0.89","0.86","0.78","0.83","0.85","0.89","0.95","0.98","0.89","0.7","0.54","0.46","0.37","0.24","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954130.125","1957058","1.51","0.7","0.42","0.27","0.23","0.34","0.93","2.22","4.1","6.19","7.63","7.61","7.15","7.54","7.71","8.1","8.64","8.78","8.34","6.87","5.61","4.88","3.86","2.63","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954130.375","1957109","0.59","0.27","0.19","0.12","0.1","0.17","0.48","1.03","1.91","3.02","3.77","3.64","3.28","3.5","3.59","3.75","3.99","4.12","3.78","2.97","2.28","1.94","1.57","1.01","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954130.8125","1957160","0.3","0.12","0.06","0.03","0.03","0.05","0.15","0.43","0.79","1.25","1.54","1.56","1.47","1.53","1.55","1.6","1.67","1.72","1.63","1.3","1.13","1.01","0.77","0.54","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954131","1957212","0.46","0.21","0.15","0.1","0.08","0.13","0.38","0.81","1.5","2.37","2.96","2.86","2.58","2.75","2.82","2.95","3.14","3.24","2.97","2.34","1.8","1.53","1.23","0.79","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954131.3125","1957263","0.61","0.27","0.17","0.11","0.09","0.15","0.43","1.01","1.86","2.95","3.66","3.6","3.28","3.47","3.56","3.69","3.92","4.03","3.74","2.96","2.37","2.05","1.63","1.08","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954131.625","1957314","0.34","0.16","0.11","0.07","0.06","0.1","0.28","0.59","1.11","1.75","2.18","2.11","1.9","2.03","2.08","2.17","2.32","2.39","2.19","1.72","1.32","1.13","0.91","0.58","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954132.125","1957417","0.16","0.06","0.03","0.02","0.02","0.03","0.08","0.23","0.42","0.66","0.82","0.83","0.78","0.81","0.82","0.84","0.88","0.91","0.86","0.69","0.6","0.54","0.41","0.29","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954132.375","1957468","0.27","0.12","0.09","0.06","0.05","0.08","0.22","0.47","0.87","1.38","1.72","1.66","1.49","1.59","1.64","1.71","1.82","1.88","1.72","1.36","1.04","0.89","0.72","0.46","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954133.3125","1957622","0.18","0.08","0.06","0.04","0.03","0.05","0.15","0.32","0.59","0.94","1.17","1.14","1.02","1.09","1.12","1.17","1.24","1.28","1.18","0.93","0.71","0.61","0.49","0.31","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954179.125","1957057","0.37","0.27","0.26","0.19","0.15","0.21","0.36","0.63","1.13","1.83","2.16","2.09","1.89","1.9","1.95","2.04","2.09","2.01","1.76","1.4","1.19","0.94","0.79","0.53","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954179.375","1957109","0.31","0.12","0.06","0.04","0.03","0.05","0.15","0.44","0.81","1.28","1.58","1.6","1.51","1.57","1.59","1.64","1.71","1.76","1.67","1.33","1.16","1.04","0.79","0.55","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954180.3125","1957263","0.64","0.28","0.18","0.12","0.09","0.15","0.44","1.04","1.92","3.05","3.78","3.71","3.39","3.59","3.68","3.81","4.04","4.16","3.86","3.05","2.45","2.12","1.67","1.11","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954180.8125","1957365","0.33","0.15","0.11","0.07","0.06","0.09","0.27","0.58","1.08","1.71","2.14","2.07","1.86","1.99","2.04","2.13","2.27","2.34","2.14","1.69","1.3","1.1","0.89","0.57","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954181.6875","1957519","0.26","0.12","0.08","0.06","0.05","0.07","0.22","0.46","0.86","1.36","1.7","1.65","1.48","1.58","1.62","1.69","1.8","1.86","1.71","1.34","1.03","0.88","0.71","0.45","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954230.8125","1957519","0.29","0.13","0.09","0.06","0.05","0.08","0.23","0.5","0.93","1.47","1.84","1.78","1.6","1.71","1.75","1.83","1.95","2.01","1.84","1.45","1.11","0.95","0.77","0.49","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954233.625","1958033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954277.8125","1957159","0.49","0.22","0.16","0.1","0.09","0.14","0.4","0.86","1.59","2.52","3.14","3.04","2.73","2.92","3","3.13","3.33","3.44","3.15","2.48","1.91","1.62","1.31","0.84","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954278.125","1957211","1.7","0.94","0.59","0.4","0.36","0.43","0.73","1.79","3.28","5.02","6.14","6.52","6.42","6.87","6.92","6.98","7.42","7.55","7.78","6.89","5.67","4.91","3.84","2.74","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954278.625","1957313","0.22","0.09","0.04","0.03","0.02","0.04","0.11","0.31","0.58","0.91","1.12","1.14","1.07","1.11","1.13","1.16","1.21","1.25","1.19","0.95","0.82","0.73","0.56","0.39","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954279.1875","1957416","0.19","0.08","0.04","0.02","0.02","0.03","0.1","0.28","0.51","0.8","0.99","1","0.94","0.98","0.99","1.02","1.07","1.1","1.04","0.83","0.72","0.65","0.49","0.35","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954280","1957570","0.16","0.07","0.03","0.02","0.02","0.03","0.08","0.23","0.43","0.68","0.83","0.84","0.79","0.83","0.84","0.86","0.9","0.93","0.88","0.7","0.61","0.55","0.42","0.29","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954280.875","1957724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954282.3125","1957981","0.18","0.09","0.05","0.04","0.04","0.05","0.13","0.33","0.61","0.84","1.03","1.08","1.06","1.13","1.14","1.13","1.15","1.15","1.1","0.98","0.81","0.71","0.52","0.35","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954326.3125","1957056","0.27","0.11","0.06","0.03","0.03","0.05","0.14","0.4","0.73","1.15","1.41","1.43","1.34","1.4","1.42","1.46","1.53","1.57","1.49","1.19","1.03","0.93","0.71","0.49","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954327.125","1957210","0.25","0.1","0.05","0.03","0.02","0.04","0.12","0.36","0.65","1.03","1.27","1.29","1.21","1.26","1.28","1.32","1.38","1.42","1.35","1.07","0.93","0.83","0.64","0.45","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954327.6875","1957313","0.4","0.2","0.11","0.07","0.05","0.08","0.17","0.47","0.88","1.24","1.51","1.58","1.53","1.63","1.68","1.81","1.89","1.86","1.83","1.6","1.36","1.18","0.98","0.71","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954329.875","1957724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954375.3125","1957056","0.48","0.22","0.15","0.1","0.09","0.14","0.39","0.84","1.56","2.47","3.08","2.98","2.68","2.86","2.94","3.06","3.26","3.37","3.09","2.43","1.87","1.59","1.28","0.82","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954375.875","1957159","0.25","0.1","0.05","0.03","0.02","0.04","0.13","0.37","0.67","1.06","1.31","1.32","1.24","1.29","1.32","1.35","1.41","1.46","1.38","1.1","0.96","0.86","0.65","0.46","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954376.1875","1957210","0.06","0.03","0.02","0.01","0.02","0.03","0.06","0.12","0.21","0.34","0.41","0.39","0.38","0.38","0.37","0.39","0.4","0.4","0.39","0.35","0.28","0.2","0.14","0.1","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954376.5","1957262","0.3","0.12","0.06","0.03","0.03","0.05","0.15","0.43","0.79","1.24","1.53","1.55","1.45","1.51","1.53","1.58","1.65","1.7","1.61","1.29","1.12","1","0.76","0.53","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954475.375","1957415","0.32","0.15","0.08","0.05","0.04","0.06","0.19","0.57","1.07","1.61","2","2.17","2.28","2.35","2.29","2.28","2.41","2.22","2.1","1.74","1.46","1.21","0.87","0.61","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954424.875","1957159","0.59","0.27","0.19","0.12","0.1","0.17","0.48","1.03","1.9","3.02","3.76","3.64","3.27","3.5","3.59","3.75","3.99","4.12","3.77","2.97","2.28","1.94","1.57","1","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954426.625","1957467","0.27","0.11","0.05","0.03","0.03","0.05","0.14","0.39","0.72","1.14","1.4","1.42","1.34","1.39","1.41","1.45","1.52","1.56","1.48","1.18","1.03","0.92","0.7","0.49","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954473.375","1957056","0.17","0.09","0.05","0.03","0.02","0.03","0.07","0.19","0.69","1.19","2.14","2.93","2.89","3.37","3.22","2.96","3.23","3.47","2.73","1.78","1.25","0.97","0.7","0.35","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954475.625","1957466","0.55","0.26","0.14","0.07","0.06","0.06","0.16","0.43","1.24","1.77","2.9","3.65","3.32","3.99","3.89","3.59","3.97","4.01","3.32","2.46","2.06","1.83","1.49","0.99","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954522.375","1957055","0.17","0.09","0.05","0.03","0.02","0.03","0.08","0.2","0.71","1.23","2.21","3.02","2.98","3.48","3.32","3.05","3.33","3.58","2.82","1.84","1.29","1","0.72","0.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954523.8125","1957312","0.34","0.14","0.07","0.04","0.03","0.06","0.17","0.49","0.89","1.4","1.73","1.75","1.65","1.71","1.74","1.79","1.87","1.93","1.83","1.46","1.27","1.14","0.86","0.61","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954524.125","1957363","0.31","0.13","0.06","0.04","0.03","0.05","0.15","0.45","0.82","1.3","1.6","1.62","1.52","1.58","1.61","1.66","1.73","1.78","1.69","1.35","1.17","1.05","0.8","0.56","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954524.375","1957415","0.35","0.16","0.08","0.05","0.04","0.07","0.2","0.61","1.15","1.72","2.14","2.32","2.44","2.52","2.45","2.44","2.58","2.37","2.25","1.87","1.56","1.29","0.93","0.66","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954524.625","1957466","0.59","0.28","0.15","0.08","0.06","0.07","0.17","0.45","1.32","1.89","3.08","3.88","3.54","4.25","4.14","3.82","4.23","4.27","3.53","2.63","2.19","1.95","1.58","1.05","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954571.375","1957055","0.36","0.14","0.07","0.04","0.04","0.06","0.18","0.52","0.95","1.5","1.85","1.88","1.76","1.83","1.86","1.91","2","2.06","1.96","1.56","1.36","1.21","0.93","0.65","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954571.8125","1957106","0.36","0.14","0.07","0.04","0.03","0.06","0.18","0.52","0.95","1.49","1.84","1.87","1.75","1.82","1.85","1.9","1.99","2.05","1.95","1.55","1.35","1.21","0.92","0.64","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954572.875","1957312","0.34","0.14","0.07","0.04","0.03","0.06","0.17","0.49","0.9","1.42","1.75","1.77","1.66","1.73","1.76","1.81","1.89","1.95","1.85","1.47","1.28","1.15","0.87","0.61","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954573.375","1957415","0.35","0.16","0.08","0.05","0.04","0.07","0.2","0.61","1.15","1.73","2.15","2.33","2.46","2.53","2.46","2.45","2.59","2.38","2.26","1.88","1.56","1.3","0.93","0.66","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954573.6875","1957466","0.52","0.26","0.15","0.09","0.08","0.1","0.24","0.62","1.13","1.52","1.82","1.89","1.92","2","2.05","2.22","2.4","2.35","2.38","2.13","1.8","1.58","1.24","0.9","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954620.375","1957055","0.18","0.1","0.05","0.04","0.02","0.03","0.08","0.2","0.75","1.28","2.31","3.16","3.12","3.64","3.47","3.19","3.48","3.74","2.95","1.92","1.35","1.04","0.76","0.38","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954669.5","1957055","0.38","0.15","0.08","0.04","0.04","0.06","0.19","0.55","1","1.58","1.95","1.97","1.85","1.93","1.96","2.01","2.11","2.17","2.06","1.64","1.43","1.28","0.97","0.68","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","954670.625","1957260","0.78","0.36","0.19","0.13","0.12","0.17","0.43","1.23","2.1","2.91","3.49","3.66","3.53","3.81","3.9","3.89","4.26","4.25","4.1","3.62","3.07","2.68","2.09","1.42","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953046.8125","1956242","0.26","0.19","0.18","0.13","0.11","0.14","0.25","0.44","0.79","1.27","1.5","1.45","1.32","1.32","1.36","1.42","1.46","1.4","1.22","0.98","0.83","0.65","0.55","0.37","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","952899.875","1956294","0.81","0.51","0.36","0.25","0.19","0.42","0.94","2.53","4.12","6.82","7.87","7.78","7.02","7.04","6.98","7.12","7.41","7.22","6.46","5.34","4.6","3.69","2.67","1.67","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","952900.3125","1956345","2.48","1.14","0.58","0.36","0.29","0.42","1.45","4.77","8.44","12.1","14.31","14.34","14.44","14.63","15.4","15.68","16.09","15.97","15.1","12.6","10.99","9.96","7.56","4.92","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","952998.3125","1956345","0.52","0.38","0.36","0.26","0.21","0.29","0.5","0.88","1.59","2.56","3.02","2.93","2.65","2.66","2.74","2.86","2.94","2.82","2.47","1.97","1.67","1.31","1.1","0.74","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953047.375","1956344","0.55","0.41","0.38","0.28","0.22","0.31","0.53","0.94","1.68","2.72","3.2","3.11","2.81","2.82","2.9","3.03","3.11","2.99","2.62","2.09","1.77","1.39","1.17","0.79","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953099.875","1956961","2.8","1.28","0.67","0.41","0.35","0.54","1.65","5.4","9.77","14.68","17.89","18.82","18.92","19.04","19.56","20.07","20.58","20.09","19.16","15.64","12.98","11.75","8.7","5.48","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953145.125","1956292","0.08","0.04","0.03","0.02","0.02","0.04","0.08","0.17","0.29","0.47","0.57","0.53","0.52","0.52","0.51","0.54","0.55","0.55","0.54","0.48","0.38","0.28","0.19","0.13","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953050.625","1956909","0.23","0.09","0.05","0.03","0.02","0.04","0.12","0.33","0.61","0.97","1.19","1.21","1.13","1.18","1.2","1.23","1.29","1.33","1.26","1.01","0.87","0.78","0.6","0.42","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953050.875","1956961","0.18","0.07","0.04","0.02","0.02","0.03","0.09","0.26","0.47","0.74","0.92","0.93","0.87","0.91","0.92","0.95","0.99","1.02","0.97","0.77","0.67","0.6","0.46","0.32","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953099.3125","1956858","3.86","1.75","0.89","0.56","0.48","0.75","2.34","7.8","14.08","21.33","26.03","27.38","27.51","27.63","28.38","29.04","29.66","28.93","27.47","22.26","18.47","16.73","12.33","7.65","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953099.625","1956909","3.22","1.46","0.74","0.47","0.39","0.62","1.95","6.51","11.75","17.79","21.72","22.84","22.96","23.06","23.68","24.23","24.75","24.14","22.93","18.57","15.41","13.97","10.29","6.38","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953100.125","1957012","0.13","0.05","0.03","0.02","0.01","0.02","0.07","0.19","0.35","0.56","0.69","0.7","0.65","0.68","0.69","0.71","0.74","0.77","0.73","0.58","0.5","0.45","0.34","0.24","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953101.625","1957269","0.28","0.12","0.08","0.05","0.04","0.07","0.2","0.47","0.86","1.36","1.69","1.66","1.52","1.61","1.65","1.71","1.81","1.86","1.72","1.36","1.09","0.94","0.75","0.49","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953101.875","1957320","0.17","0.07","0.04","0.03","0.03","0.04","0.12","0.28","0.51","0.81","1.01","1","0.91","0.96","0.98","1.02","1.08","1.12","1.03","0.81","0.65","0.57","0.45","0.3","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953102.1875","1957371","0.11","0.05","0.03","0.01","0.01","0.03","0.08","0.18","0.32","0.51","0.64","0.63","0.57","0.61","0.62","0.64","0.68","0.7","0.65","0.52","0.41","0.36","0.28","0.19","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953148.375","1956858","2.37","1.07","0.55","0.33","0.28","0.41","1.36","4.37","7.84","11.4","13.64","13.84","13.93","14.19","14.71","14.94","15.43","15.21","14.39","11.94","10.35","9.25","6.98","4.63","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","평창동","1.10106E+19","953148.625","1956909","1.79","0.81","0.41","0.25","0.2","0.3","1.02","3.33","5.91","8.57","10.18","10.22","10.2","10.37","10.87","11.08","11.4","11.36","10.75","8.92","7.77","7.03","5.35","3.51","2016-05-04 오후 6:20:55"
