"STD_YM","SI_DO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","X_COORD","Y_COORD","MAN_FLOW_POP_CNT_10G","MAN_FLOW_POP_CNT_20G","MAN_FLOW_POP_CNT_30G","MAN_FLOW_POP_CNT_40G","MAN_FLOW_POP_CNT_50G","MAN_FLOW_POP_CNT_60GU","WMAN_FLOW_POP_CNT_10G","WMAN_FLOW_POP_CNT_20G","WMAN_FLOW_POP_CNT_30G","WMAN_FLOW_POP_CNT_40G","WMAN_FLOW_POP_CNT_50G","WMAN_FLOW_POP_CNT_60GU","DATA_LOAD_DT"
"201603","서울특별시","종로구","사직동","11010530300021000001","953273.375","1952953","0.04","0.06","1.32","4.45","4.73","5.6","0.14","0.02","0.89","1.93","1.22","1.74","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","사직동","11010530300021000001","953274","1953056","8.15","27.11","58.79","68.85","54.45","36.89","12.22","34.23","43.44","47.02","37.17","28.73","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","사직동","11010530300021000001","953322.8125","1953004","5.75","23.1","51.24","62.03","49.63","32.2","8.21","30.39","35.44","36.02","28.18","21.37","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","사직동","11010530300021000002","953420.875","1953004","9","58.21","144.78","165.06","118.67","72.36","12.17","82.71","111.59","98.23","68.21","48.16","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","사직동","11010530300021000002","953421.1875","1953055","8.75","29.06","64.14","77.63","62.43","44.4","13.23","36.66","47.31","52.02","40.91","32.29","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","사직동","11010530400011000003","953269.625","1952285","2.76","6.11","19.72","31.18","32.89","31.35","12.18","8.1","14.96","20.06","16.62","20.47","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","사직동","11010530400011000003","953319.3125","1952388","4.66","34.56","102.66","117.93","85.38","55.44","5.32","52.94","79.64","67.46","44.74","37.14","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","사직동","11010530400011000003","953368.125","1952336","1.16","6.55","25.05","30.2","22.97","16.3","1.39","10.79","17.32","15.19","10.47","10.61","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","사직동","11010530400011000003","953368.3125","1952387","9.74","48.18","121.07","136.35","95.44","59.38","12.05","68.22","98.42","87.48","60.23","47.3","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","사직동","11010530400011000003","953417.375","1952387","3.57","36.02","102.76","114.64","76.23","41.92","6.02","55.98","78.48","63.41","40.02","26.36","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","삼청동","11010540100051000001","954458.1875","1954282","4.35","16.91","43.65","47.84","34.14","24.53","4.33","17.97","27.2","26.37","23.43","18.58","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","삼청동","11010540100051000001","954507.8125","1954384","2.04","7.95","22.48","24.13","16.11","8.75","1.04","9.25","14.55","12.85","10.8","8.62","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","삼청동","11010540100051000001","954508","1954436","0","0","0.02","0.01","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","삼청동","11010540100051000001","954556.3125","1954281","1.85","7.28","20.61","22.09","14.76","8.01","0.95","8.47","13.32","11.78","9.91","7.92","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","삼청동","11010540100051000001","954557.125","1954435","5.17","19.25","6.33","6.67","5.79","4.43","8.79","15.19","6","6.91","6.29","6.23","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","삼청동","11010540100051000001","954605.8125","1954384","2.53","10.01","28.33","30.36","20.27","11.01","1.33","11.65","18.29","16.17","13.61","10.92","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","삼청동","11010540100051000001","954606.125","1954435","2.39","9.39","26.61","28.51","19.06","10.36","1.24","10.93","17.2","15.18","12.78","10.25","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","창신1동","11010670200021000001","957196.6875","1952675","15","48.95","85.81","83.93","90.86","81.28","13.36","55.05","77.85","82.13","78.76","57.53","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","954202.875","1952486","15.36","192.71","707.22","677.75","378.54","155.81","20.92","241.91","341.33","261.76","153.93","111.12","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","954203.3125","1952537","6.67","110.29","246.36","242.3","148.56","91.71","9.52","140.77","169.92","168.92","124.16","62.18","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","954203.625","1952588","4.44","67.77","182.33","179.9","105.09","61.64","6.44","96.02","129.98","134.42","96.22","48.25","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","954203.8125","1952640","1.21","24.26","59.13","61.03","37.34","20.82","1.58","29.68","36.79","32.5","19.7","12.53","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","954252","1952485","1.42","28.16","69.67","74.75","47.68","30.52","1.97","34.29","43.38","38.97","24.65","16.98","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","954252.625","1952588","9.5","181.32","655.18","621.43","340.74","143.01","12.32","233.91","329.87","272.41","169.49","102.81","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000007","954301.125","1952485","12.34","186.11","306.59","296.45","223.44","170.39","16.21","228.3","203.1","172.62","139.98","89.87","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954497.3125","1952484","8.75","127.76","146.48","115.68","88.22","89.85","11.68","163.79","97.48","74.39","61.64","46.34","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954497.625","1952535","29.54","110.52","112.28","104.64","65.96","54.92","27.55","119.6","96.98","118.57","92.6","53.24","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954546.375","1952484","10.95","155.18","221.89","184.07","121.11","112.27","15.29","204.99","160.78","154.82","122.66","70.23","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954546.6875","1952535","0.05","0.2","1.6","4.71","4.93","7","0.13","0.08","1.01","1.6","2.11","2.74","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954546.875","1952586","0.05","0.2","1.6","4.74","4.97","7.03","0.13","0.08","1.02","1.6","2.13","2.76","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954595.375","1952483","13.96","191.03","268.96","266.98","218.34","215.34","16.77","219.71","164.84","145.89","133.81","104.57","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954644.5","1952483","3.88","55.3","70.57","57.71","41.38","39.35","4.81","68.88","44.33","34.64","27.32","20.73","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954644.8125","1952535","11.4","141.59","236.25","260.44","214.93","199.52","12.02","143.85","138.7","134.97","130.73","100.38","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954645.125","1952586","2.35","21.54","45.46","62.26","56.92","57.77","2.18","16.56","27.66","31.7","38.5","30.43","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954693.5","1952483","9.81","145.81","195.11","177.4","150.86","155.32","12.8","186.19","124.91","109.39","95.1","67.07","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954693.8125","1952534","1.18","0.33","3.62","12.04","16.69","27.95","1.04","0.24","1.8","4.51","9.15","15.97","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000008","954742.625","1952483","12.31","167.68","236.08","234.37","191.64","188.89","14.78","192.84","144.63","128.1","117.36","91.67","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000009","954548.375","1952843","4.14","30.13","86.53","103.76","76.35","62.12","5.24","42.54","57.72","57.24","46.13","37.53","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000009","954597.125","1952792","0.1","0.11","1.62","5.09","6.64","12.61","0.09","0.1","0.55","1.36","4.09","4.83","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000009","954597.375","1952843","6.94","45.99","113.59","133.05","103.73","79.88","9.51","58.02","79.59","77.85","75.41","53.05","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000009","954646.8125","1952894","2.43","12.41","31.6","43.5","34.66","33.58","3.2","14.81","20.65","23.44","20.65","18.5","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000009","954695.1875","1952791","5.96","67.26","132.16","167.42","146.44","143.54","5.81","58.06","74.89","81.03","86.72","69.25","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000009","954695.8125","1952894","4.02","27.62","62.44","83.12","68.98","63.07","4.65","26.49","39.79","44.65","44.29","35.62","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000009","954744.625","1952842","9.51","36.89","77.55","104.22","86.33","78.73","12.09","37.25","53.88","66.65","64","51.52","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","이화동","11010640100011000001","955581.625","1953403","13.47","44.87","36.69","38","34.64","30.27","11.74","45.62","31.35","32.21","28.22","25.18","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","이화동","11010640100011000001","955582.125","1953505","3.86","16.21","30.9","38.96","41.19","42.9","3.43","19.26","24.3","24.87","25.99","26.07","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","이화동","11010640100011000001","955582.875","1953659","19.2","75.6","69.62","64","51.6","40.71","20.43","92.21","66.05","57.29","45.88","36.37","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","이화동","11010640100011000001","955630.125","1953300","1.79","11.95","29.31","37.6","31.56","28.09","2","14.87","17.02","18.88","21.04","18.33","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","이화동","11010640100011000001","955630.625","1953402","15.87","52.85","43.27","44.72","40.84","35.68","13.84","53.74","36.93","37.94","33.25","29.67","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","이화동","11010640100011000001","955631.1875","1953505","5.23","47.74","79.41","71.02","60.89","62.03","5.5","64.63","99.76","81.39","80.28","68.89","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","이화동","11010640100011000001","955679.1875","1953299","2.35","10.52","18.79","21","19.58","16.94","2.07","12.59","15.15","14.38","13.45","12.23","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","이화동","11010640100011000001","955680","1953453","33.61","139.74","152.42","138.68","118.91","117.23","32.19","166.68","178.43","154.03","140.82","122.24","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","이화동","11010640100011000001","955727.625","1953196","2.52","21.37","56.19","58.59","35.94","20.09","6.09","31.22","31.98","26.49","26.02","16.96","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","이화동","11010640100011000001","955728.1875","1953299","2.47","11.12","19.85","22.19","20.68","17.9","2.17","13.32","16.02","15.17","14.23","12.92","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","이화동","11010640100011000001","955729.625","1953556","2.52","35.18","57.74","45.77","39.27","50.6","2.6","50.8","88.82","69.4","71.03","63.55","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","이화동","11010640100011000001","955777","1953247","0.4","0.09","0.81","1.8","2.63","4.15","0.12","0.03","0.5","0.81","1.14","2.32","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","이화동","11010640100011000001","955827.375","1953504","15.64","83.29","119.58","102.64","87.54","100.04","16.49","116.05","163.07","131.14","123.99","110.87","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","이화동","11010640100011000001","955827.6875","1953555","6.41","58.32","97.05","86.76","74.4","75.72","6.74","78.94","121.87","99.42","98.14","84.25","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","이화동","11010640100011000001","955876.1875","1953452","15.81","86.19","129.28","117.75","100.61","100.87","16.69","116.19","156.92","129.45","121.04","105.02","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","이화동","11010640100011000001","955924.375","1953298","11.68","40.32","60.25","59.97","44.42","31.28","16.26","51.35","58.81","54.43","43.31","32.93","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","이화동","11010640100011000001","955975.125","1953606","1.16","0.26","2.31","5.02","7.43","11.68","0.34","0.17","1.43","2.3","3.25","6.67","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","부암동","11010550100021000001","951772.375","1956352","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","부암동","11010550100021000001","951819.875","1956095","35.47","135.89","59.27","76.82","69.51","60.21","72.1","151.05","56.47","83.77","71.68","51.72","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","부암동","11010550100021000001","951820.3125","1956146","49.65","158.11","77.07","114.62","143.65","152.05","96.92","174.71","70.65","113.58","113.77","111.53","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","부암동","11010550100021000001","951967.3125","1956145","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","부암동","11010550100021000001","952014.875","1955888","21.34","81.79","35.68","46.24","41.84","36.25","43.36","90.9","33.97","50.39","43.11","31.15","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","부암동","11010550100021000001","952015.1875","1955939","22.28","85.28","37.21","48.22","43.63","37.76","45.23","94.81","35.43","52.56","44.98","32.45","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","부암동","11010550100021000001","952016.375","1956145","5.52","8.31","13.79","16.02","15.47","13.29","5.78","10.57","16.74","19.16","18.41","17.94","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","부암동","11010550100021000001","952016.6875","1956196","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","부암동","11010550100021000001","952065.375","1956145","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","부암동","11010550100021000001","952065.6875","1956196","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","부암동","11010550100021000001","952065.875","1956247","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","부암동","11010550100021000001","952114.8125","1956196","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000006","954009","1952898","6.91","34.24","91.87","108.18","73.87","51.69","12.89","50.73","65.17","60.77","46.86","36.18","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000006","954009.3125","1952949","5.32","15.97","35.78","46.01","31.21","24.47","10.5","22.28","27.18","26.2","21.5","19.08","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000006","954009.625","1953000","4.36","13.13","29.36","37.75","25.63","20.06","8.59","18.28","22.32","21.51","17.63","15.69","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000006","954058.3125","1952949","5.97","21.77","56.18","66.16","42.44","27.36","15.28","31.12","38.83","36.99","29.29","22.1","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000006","954058.625","1953000","3.56","10.54","23.73","30.83","26.09","21.83","5.4","15.2","20.17","21.12","21.45","17.36","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000006","954058.875","1953051","5.11","15.16","40.39","50.12","36.32","27.39","11.42","21.8","28.1","28.48","22.59","20.94","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000006","954107.6875","1953000","7.99","30.58","83.08","91.43","63.64","37.19","11.71","40.54","57.35","54.03","47.58","35.02","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000006","954108","1953051","11.4","37.52","97.59","114.15","82.43","55.61","18.01","50.56","69.13","66.83","57.82","47.41","2016-05-04 오후 6:31:11"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000006","954157","1953051","5.47","17.09","44.69","53.18","37.14","24.87","12.58","24.6","30.99","30.54","24","20.35","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954057.8125","1952846","2.19","37.72","101.85","105.03","66.17","36.29","2.85","51.89","65.92","57.74","38.8","23.97","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954058.125","1952897","9.05","45.9","124.69","144.93","90.29","44","19.7","61.8","86.69","77.54","51.62","34.62","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954106","1952692","3.9","58.91","159.73","160.73","96.41","60.78","5.76","83.22","113.69","118.21","85.32","44.24","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954106.875","1952846","1.62","20.36","55.11","52.12","27.2","21.39","2.73","30.23","45.82","58.06","44.73","19.02","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954107.375","1952948","8.67","18.76","37.07","45.04","29.3","20.26","15.79","25.14","33.04","33.78","26.11","21.88","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954155.625","1952794","7.99","47.94","136.79","136.49","80.3","46.62","11.52","65.51","97.96","106.33","82.69","46.2","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954155.875","1952845","14.61","53.11","135.6","152.79","103.5","61.67","24.37","71.58","96.07","89.73","77.3","57.1","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954156.125","1952897","5.8","24.33","73.03","77.82","50.66","26.84","8.03","30.76","45.95","42","33.68","25.79","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954156.375","1952948","4.74","17.73","46.32","52.33","37.84","23.46","10.93","26.19","34.05","33.81","30.79","21.13","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954156.6875","1952999","10.47","50.36","140.13","158.55","105.76","54.74","14.98","65.51","97.11","88.03","67.08","46.73","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954205.5","1952948","4.68","18.27","51.71","55.44","37.06","20.15","2.39","21.29","33.43","29.52","24.87","19.9","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954205.8125","1952999","9.47","31.91","77.89","93.11","65.4","45.26","20.19","45.89","58.08","56.92","49.67","38.02","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954206.125","1953051","8.43","28.31","69.24","82.74","58.16","40.22","17.94","40.8","51.61","50.6","44.17","33.8","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300021000007","954254.8125","1952999","5.13","19.23","50.27","56.77","41.04","25.46","11.88","28.38","36.91","36.68","33.42","22.91","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000010","954204.6875","1952794","8.29","49.52","141.36","141.06","82.95","48.21","11.9","67.7","101.2","109.86","85.46","47.81","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000010","954253.875","1952845","19.52","85.68","222.79","240.7","154.74","100.71","31.96","118.79","165.76","173.63","143.06","91.95","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000010","954254.5","1952948","5.11","19.94","56.47","60.47","40.44","21.98","2.63","23.23","36.49","32.23","27.1","21.72","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000010","954302.8125","1952793","17.29","62.43","159.42","179.61","121.67","72.45","28.59","84.11","112.92","105.53","90.91","67.12","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000010","954303.125","1952845","17.45","63.21","161.24","181.69","123.08","73.3","28.92","85.15","114.18","106.73","91.93","68","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000010","954303.3125","1952896","20.46","89.64","233.12","251.87","161.89","105.43","33.48","124.31","173.53","181.66","149.67","96.16","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000010","954303.625","1952947","12.62","47.35","126.67","140.58","90.36","50.84","21.27","62.42","84.97","77.76","62.59","47.63","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010610300031000010","954303.875","1952999","14.63","82.61","177.4","214.96","168.16","141.86","26.69","93.6","114.98","116.49","108.64","85.21","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000002","955824.125","1952888","4.75","40.55","106.7","111.24","68.3","38.16","11.56","59.28","60.73","50.32","49.44","32.25","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000002","955872.625","1952785","8.69","36.86","76.05","92.9","86.55","69.46","8.4","40.78","45.12","55.42","58.47","44.38","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000002","955872.875","1952836","1.83","16.82","40.98","53.02","46.34","42","2.69","20.88","23.56","26.42","30.98","25.38","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000002","955921.6875","1952784","1.93","17.63","42.92","55.51","48.54","44.07","2.83","21.86","24.69","27.66","32.46","26.54","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000002","955922.1875","1952887","0.02","0.18","1.21","3.2","6.32","9.37","0.11","0.06","0.55","1.26","3.31","3.59","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000002","956019.8125","1952784","8.65","36.57","75.42","92.17","85.88","68.98","8.35","40.48","44.76","54.97","58.01","44.04","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000003","955775.625","1952991","0.56","8.57","26.04","26.8","17.38","9.37","0.74","13.45","17.53","15.23","11.22","6.79","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000003","955824.875","1953042","2.52","11.41","21.2","25.33","26.58","26.38","2.24","13.56","16.69","16.52","17.39","16.24","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000003","955874","1953041","0.63","0.15","1.26","2.72","4.01","6.36","0.18","0.08","0.77","1.24","1.75","3.58","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000004","955872.375","1952733","2.05","18.81","45.84","59.31","51.82","46.97","3.01","23.35","26.36","29.53","34.65","28.31","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000004","955921.125","1952682","10.21","43.25","89.22","109.01","101.62","81.45","9.86","47.85","52.96","65.02","68.62","52.13","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로5.6가동","11010630100011000004","956019.5","1952733","9.62","40.74","84.03","102.65","95.68","76.74","9.29","45.06","49.84","61.23","64.6","49.01","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953475.8125","1954031","0.29","2.3","7.26","5.93","3.28","1.1","0.39","1.45","2.04","1.96","1.27","0.88","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953476.3125","1954133","2.5","3.08","5.39","5.39","4.23","2.94","2.85","4.4","4.43","5.76","4.15","3.57","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953524.375","1953979","3.05","3.32","7.83","6.97","5.32","3.29","2.13","3.07","4.89","6.02","4.15","2.95","2016-05-04 오후 6:31:11"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953525.3125","1954133","0.32","2.51","7.81","6.05","3.25","1","0.43","1.56","2.25","2.06","1.3","0.87","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953527.3125","1954493","2.98","3.66","6.38","6.38","5.01","3.52","3.39","5.19","5.27","6.83","4.9","4.22","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953569.3125","1953208","7.52","21.92","44.22","51.95","40.91","27.96","15.13","28.3","34.81","38.3","30.04","24.46","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953569.5","1953260","2.22","4.54","6.72","8.03","6.15","4.39","6.92","6.3","6.91","8.08","6.19","5.84","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953569.8125","1953311","0.36","0","0.67","1.81","3.13","3.43","0.36","0.06","0.46","1.13","1.03","2.14","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953570.125","1953362","1.8","8.63","18.65","21.66","15.82","8.93","2.77","11.34","12.88","12.5","9.66","6.09","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953570.375","1953414","3.24","7.22","12.98","14.64","11.26","8.29","7.67","9.15","11.87","14.06","11.07","9.48","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953570.6875","1953465","2.75","9.95","21.16","24.07","17.84","11.14","4.28","12.53","15.67","16.52","12.93","9.02","2016-05-04 오후 6:31:11"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953571.625","1953619","0","0","0.15","0.48","0.39","0.33","0","0","0","0.11","0.1","0.12","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953572.125","1953722","0.29","2.36","7.34","5.67","3.05","0.96","0.41","1.48","2.11","1.92","1.22","0.81","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953572.375","1953773","0","0","0.08","0.3","0.24","0.17","0","0","0","0.03","0.06","0.06","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953573","1953876","0.29","2.24","6.98","5.39","2.9","0.9","0.38","1.42","2","1.83","1.18","0.78","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010720200041000001","953573.3125","1953927","2.76","3","6.99","5.96","4.52","2.74","1.92","2.78","4.44","5.36","3.66","2.62","2016-05-04 오후 6:31:13"
