일자,발전기명(WTG),발전기(Serial),발전량(kWh),최저풍속(m-s),평균풍속(m-s),최대풍속(m-s),최소발전량(kW),평균발전량(kW),최대발전량(kW),이용률(백분율),가동율(백분율),발전용량(kW),위치
2021-01-21,WTG01,U113-001,5776.366999999999,0.0,4.071000000000001,11.179,-33.124,239.96400000000003,1688.269,10.464,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-22,WTG01,U113-001,4430.664000000001,0.0,3.4,9.835,-31.808000000000003,184.273,1541.9489999999998,8.027000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-23,WTG01,U113-001,95.70299999999999,0.0,1.979,6.156000000000001,-30.273000000000003,3.758,291.981,0.17300000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-24,WTG01,U113-001,833.008,0.0,2.475,7.8,-31.808000000000003,33.919000000000004,613.576,1.5090000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-25,WTG01,U113-001,1391.602,0.0,2.6189999999999998,7.04,-33.124,57.623999999999995,577.6,2.521,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-26,WTG01,U113-001,12240.233999999999,0.057,4.7589999999999995,15.044,-30.93,509.689,2406.047,22.174,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-27,WTG01,U113-001,29137.695,0.945,7.979,15.019,-26.982,1214.072,2399.246,52.786,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-28,WTG01,U113-001,29447.266,0.0,10.279000000000002,25.680999999999997,-31.588,1226.823,2422.938,53.346000000000004,99.7,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-29,WTG01,U113-001,24632.813,0.20800000000000002,7.903,20.715999999999998,-30.711,1026.185,2398.149,44.625,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-30,WTG01,U113-001,16539.063000000002,0.0,5.608,12.509,-30.93,688.982,2344.185,29.962,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-01-31,WTG01,U113-001,24409.18,0.0,6.898,16.694000000000003,-28.518,1017.105,2410.4339999999997,44.22,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-01,WTG01,U113-001,23587.891,1.3230000000000002,7.518,17.75,2.6319999999999997,982.8910000000001,2404.292,42.732,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-02,WTG01,U113-001,37619.141,0.034,10.219,20.21,-30.491999999999997,1567.433,2401.001,68.15100000000001,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-03,WTG01,U113-001,16319.336000000001,0.113,5.792999999999999,16.895,-31.15,679.638,2402.5370000000003,29.564,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-04,WTG01,U113-001,27248.047000000002,0.0,7.6739999999999995,19.718,-35.098,1134.9769999999999,2400.782,49.361999999999995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-05,WTG01,U113-001,4152.344,0.022000000000000002,3.569,9.277000000000001,-31.808000000000003,172.669,1411.424,7.522,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-06,WTG01,U113-001,14155.273000000001,0.0,6.216,10.249,24.569000000000003,589.783,1551.8210000000001,25.644000000000002,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-07,WTG01,U113-001,16228.516000000001,0.055999999999999994,5.517,15.213,-31.588,676.1260000000001,2398.149,29.399,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-08,WTG01,U113-001,54839.844000000005,0.0,12.677999999999999,19.132,778.1039999999999,2285.098,2407.801,99.348,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-09,WTG01,U113-001,7609.375,0.024,3.5660000000000003,13.232000000000001,-32.247,316.8,2394.859,13.785,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-10,WTG01,U113-001,7.813,0.0,1.075,4.606,-31.15,0.21100000000000002,99.374,0.013999999999999999,99.7,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-14,WTG01,U113-001,495.11699999999996,0.0,2.1519999999999997,7.784,-30.711,56.888000000000005,474.05699999999996,0.897,96.5,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-15,WTG01,U113-001,40364.258,0.149,10.485999999999999,19.51,-31.15,1681.816,2395.737,73.124,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-16,WTG01,U113-001,36167.969,0.0,9.357000000000001,21.480999999999998,-30.273000000000003,1507.1029999999998,2435.004,65.52199999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-17,WTG01,U113-001,55594.727,6.062,14.770999999999999,23.1,1027.527,2316.656,2417.235,100.715,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-18,WTG01,U113-001,52132.812999999995,2.3080000000000003,12.970999999999998,20.069000000000003,0.0,2172.298,2408.679,94.444,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-19,WTG01,U113-001,21704.102000000003,0.0,6.398,14.718,-30.273000000000003,904.113,2412.847,39.319,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-20,WTG01,U113-001,28614.257999999998,0.0,8.037,14.999,27.421,1192.266,2418.77,51.836999999999996,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-21,WTG01,U113-001,40469.727,2.0669999999999997,9.908,15.987,68.00399999999999,1686.129,2403.4139999999998,73.315,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-22,WTG01,U113-001,46992.187999999995,1.8619999999999999,11.054,17.762999999999998,95.86399999999999,1958.1029999999998,2401.879,85.131,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-23,WTG01,U113-001,31795.897999999997,1.794,8.605,14.374,11.407,1324.93,2399.246,57.601000000000006,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-24,WTG01,U113-001,2808.594,0.0,2.9010000000000002,9.235,-31.808000000000003,116.603,1298.229,5.088,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-25,WTG01,U113-001,4838.867,0.0,3.623,12.715,-34.44,201.365,2386.303,8.766,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-26,WTG01,U113-001,4129.883,0.0,3.5469999999999997,12.696,-31.808000000000003,171.335,2412.408,7.482,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-27,WTG01,U113-001,5552.734,0.028999999999999998,3.97,11.505999999999998,-31.588,230.951,2089.716,10.059,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-02-28,WTG01,U113-001,3003.906,0.0,3.072,10.755999999999998,-30.93,124.944,1732.8010000000002,5.442,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-01,WTG01,U113-001,47496.094000000005,1.694,11.538,23.596999999999998,-27.859,1979.055,2456.063,86.044,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-02,WTG01,U113-001,36891.602,0.54,9.427999999999999,17.489,-32.027,1537.0179999999998,2400.562,66.833,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-03,WTG01,U113-001,1081.055,0.0,2.09,9.166,-32.247,47.114,1099.9189999999999,1.9580000000000002,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-04,WTG01,U113-001,6760.741999999999,0.0,4.515,10.568,-33.343,281.938,1963.139,12.248,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-05,WTG01,U113-001,11683.594,0.0,4.841,13.212,-31.588,486.495,2390.6910000000003,21.166,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-06,WTG01,U113-001,14737.305,0.0,5.5729999999999995,12.465,-31.808000000000003,613.9540000000001,2379.942,26.698,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-07,WTG01,U113-001,2318.359,0.32299999999999995,3.266,6.555,-285.83799999999997,96.141,422.944,4.2,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-08,WTG01,U113-001,3536.133,0.0,3.4789999999999996,8.125,-30.93,147.07299999999998,753.096,6.406000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-09,WTG01,U113-001,4040.039,0.0,3.57,10.392999999999999,-30.491999999999997,168.31599999999997,1246.678,7.319,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-10,WTG01,U113-001,3427.7340000000004,0.025,3.582,8.526,-31.808000000000003,142.592,959.084,6.21,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-11,WTG01,U113-001,1297.8519999999999,0.021,2.18,8.452,-32.247,53.626000000000005,839.0889999999999,2.351,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-12,WTG01,U113-001,25515.625,1.328,7.43,14.681,-27.201,1063.132,2404.292,46.224,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-13,WTG01,U113-001,1170.8980000000001,0.026000000000000002,2.398,8.697000000000001,-32.247,48.489,900.732,2.121,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-14,WTG01,U113-001,29.296999999999997,0.023,1.406,5.159,-30.053,1.048,150.70600000000002,0.053,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-15,WTG01,U113-001,10513.671999999999,0.025,4.475,12.870999999999999,-427.77,437.86699999999996,2367.438,19.047,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-16,WTG01,U113-001,33497.07,0.0,8.51,15.710999999999999,-68.66199999999999,1395.592,2408.46,60.683,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-17,WTG01,U113-001,9376.953000000001,0.027999999999999997,4.754,11.783,-30.93,390.395,2365.683,16.987000000000002,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-18,WTG01,U113-001,0.0,0.0,0.831,3.9530000000000003,0.0,0.0,0.0,0.0,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-19,WTG01,U113-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-20,WTG01,U113-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-21,WTG01,U113-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-22,WTG01,U113-001,17933.593999999997,0.0,5.095,13.384,0.0,748.275,2402.098,32.488,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-23,WTG01,U113-001,10769.531,1.4069999999999998,5.472,14.109000000000002,-20.839000000000002,448.661,2380.6,19.51,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-24,WTG01,U113-001,9052.734,0.028999999999999998,4.773,11.635,-31.15,376.584,2082.0370000000003,16.4,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-25,WTG01,U113-001,111.32799999999999,0.025,1.433,4.919,-32.027,4.386,181.418,0.20199999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-26,WTG01,U113-001,1759.766,0.0,1.9069999999999998,11.343,-31.588,73.10600000000001,1619.606,3.188,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-27,WTG01,U113-001,35784.18,0.0,9.327,18.767,-4.167,1491.029,2426.887,64.82600000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-28,WTG01,U113-001,17180.664,0.0,6.2379999999999995,13.126,-29.395,715.817,2384.768,31.124000000000002,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-29,WTG01,U113-001,3194.336,0.057999999999999996,3.321,11.181,-33.563,132.59799999999998,1939.4470000000001,5.787000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-30,WTG01,U113-001,11483.398000000001,0.09,5.207999999999999,12.110999999999999,-30.491999999999997,478.282,2359.54,20.803,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-03-31,WTG01,U113-001,1016.602,0.0,2.6010000000000004,7.05,-32.466,42.215,423.82199999999995,1.8419999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-01,WTG01,U113-001,2852.539,0.032,3.117,10.355,-38.17,120.005,1527.2520000000002,5.167999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-02,WTG01,U113-001,8212.891,0.034,4.637,13.395999999999999,-490.291,341.902,2365.902,14.878,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-03,WTG01,U113-001,29246.093999999997,0.141,8.494,20.101,-30.93,1201.049,2426.01,52.982,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-04,WTG01,U113-001,30284.18,1.508,8.017000000000001,14.845999999999998,1.974,1261.808,2402.098,54.863,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-05,WTG01,U113-001,11440.43,0.16399999999999998,5.143,11.132,-249.642,476.31,1989.244,20.725,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-06,WTG01,U113-001,2114.258,0.032,2.7119999999999997,9.065,-32.027,87.60799999999999,991.551,3.83,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-07,WTG01,U113-001,2463.867,0.138,3.0610000000000004,8.792,-30.711,102.09100000000001,968.7360000000001,4.4639999999999995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-08,WTG01,U113-001,11958.983999999999,1.112,5.6770000000000005,11.918,-29.395,498.19300000000004,2337.823,21.665,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-09,WTG01,U113-001,4482.4220000000005,0.027999999999999997,3.3169999999999997,11.942,-30.491999999999997,186.53,2371.386,8.12,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-10,WTG01,U113-001,3372.07,0.027000000000000003,3.05,8.511000000000001,-31.808000000000003,140.222,951.8439999999999,6.109,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-11,WTG01,U113-001,1762.695,0.0,2.555,9.887,-32.027,72.751,1050.5610000000001,3.193,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-12,WTG01,U113-001,31584.961,1.8119999999999998,8.838,21.901999999999997,0.0,1316.0,2422.938,57.218999999999994,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-13,WTG01,U113-001,43894.530999999995,2.249,10.37,17.465999999999998,64.933,1829.0839999999998,2399.466,79.51899999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-14,WTG01,U113-001,25498.047000000002,0.267,7.452999999999999,15.827,-31.15,1062.428,2388.717,46.192,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-15,WTG01,U113-001,1427.734,0.0,2.362,8.15,-31.369,59.235,821.32,2.5860000000000003,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-16,WTG01,U113-001,14231.445,0.047,5.7410000000000005,13.196,-30.273000000000003,592.749,2373.361,25.781999999999996,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-17,WTG01,U113-001,21723.632999999998,0.03,6.587000000000001,18.56,-30.711,904.932,2421.183,39.354,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-18,WTG01,U113-001,26171.875,0.235,7.25,17.102999999999998,-30.93,1090.282,2400.124,47.413000000000004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-19,WTG01,U113-001,1243.164,0.03,2.6919999999999997,7.952999999999999,-50.674,51.376999999999995,532.41,2.252,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-20,WTG01,U113-001,4550.781,0.03,3.216,9.767000000000001,-31.15,189.352,1357.24,8.244,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-21,WTG01,U113-001,411.13300000000004,0.033,2.144,9.357000000000001,-32.027,15.969000000000001,1459.6860000000001,0.745,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-22,WTG01,U113-001,5466.797,0.034,4.1160000000000005,11.309000000000001,-32.247,227.33599999999998,1765.267,9.904,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-23,WTG01,U113-001,11664.063,0.0,5.774,14.985999999999999,-31.15,485.77099999999996,2388.058,21.131,98.1,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-24,WTG01,U113-001,5812.5,0.026000000000000002,3.708,13.012,-42.118,241.24,2355.153,10.53,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-25,WTG01,U113-001,1959.961,0.1,3.042,10.383,-38.389,80.877,1723.149,3.551,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-26,WTG01,U113-001,5684.57,0.0,4.24,10.24,-631.126,236.278,1701.651,10.298,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-27,WTG01,U113-001,8133.789000000001,0.034,4.947,10.632,-31.588,338.66900000000004,1737.1889999999999,14.735,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-28,WTG01,U113-001,1251.953,0.0,2.697,8.022,-31.15,51.666000000000004,783.15,2.2680000000000002,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-29,WTG01,U113-001,11874.023000000001,0.027999999999999997,5.5360000000000005,27.189,-346.165,494.306,2476.6839999999997,21.511,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-04-30,WTG01,U113-001,18463.867,0.037000000000000005,6.672999999999999,24.344,-30.711,768.9630000000001,2448.604,33.449,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-01,WTG01,U113-001,19879.883,0.023,6.6160000000000005,15.225,-31.588,828.122,2401.879,36.014,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-02,WTG01,U113-001,14076.171999999999,0.0,5.695,13.422,-31.15,586.196,2375.554,25.5,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-03,WTG01,U113-001,6321.289000000001,0.0,4.067,11.545,-29.614,263.255,2019.736,11.452,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-04,WTG01,U113-001,41337.891,2.138,10.692,21.348000000000003,0.0,1722.368,2419.209,74.887,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-05,WTG01,U113-001,11169.921999999999,0.031,4.737,15.517999999999999,-30.491999999999997,465.11400000000003,2394.42,20.235,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-06,WTG01,U113-001,15148.438,0.035,6.367999999999999,11.695,-40.583,630.861,1862.4479999999999,27.443,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-07,WTG01,U113-001,26317.382999999998,0.0,7.824,16.588,-30.711,1096.496,2399.246,47.676,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-08,WTG01,U113-001,17753.906000000003,0.654,6.87,14.549000000000001,-29.614,739.68,2384.768,32.163000000000004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-09,WTG01,U113-001,1917.969,0.027999999999999997,2.804,8.787,-30.93,79.46300000000001,940.437,3.475,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-10,WTG01,U113-001,8590.82,0.0,4.976,14.565,-31.808000000000003,357.56800000000004,2398.369,15.562999999999999,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-11,WTG01,U113-001,9092.773000000001,0.25,5.357,14.804,-31.15,378.408,2363.928,16.472,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-12,WTG01,U113-001,3476.563,0.03,3.623,10.767000000000001,-32.247,144.139,1527.91,6.297999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-13,WTG01,U113-001,49.805,0.0,1.69,5.3839999999999995,-79.192,1.656,188.657,0.09,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-14,WTG01,U113-001,520.508,0.028999999999999998,1.905,9.573,-31.15,21.331999999999997,733.133,0.943,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-15,WTG01,U113-001,18386.718999999997,0.512,7.037999999999999,14.054,-30.93,766.096,2382.355,33.309,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-16,WTG01,U113-001,23279.297000000002,1.18,7.702999999999999,16.485,-6.8,969.945,2393.982,42.173,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-17,WTG01,U113-001,3110.3520000000003,0.027000000000000003,3.403,8.59,-30.93,129.046,870.2389999999999,5.635,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-18,WTG01,U113-001,1762.695,0.03,2.675,7.787000000000001,-31.588,72.704,605.679,3.193,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-19,WTG01,U113-001,2899.414,0.031,2.969,9.4,-30.491999999999997,120.59200000000001,1150.813,5.252999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-20,WTG01,U113-001,8848.633,0.031,4.69,13.627,-500.38199999999995,368.254,2380.6,16.03,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-21,WTG01,U113-001,20052.734,0.027999999999999997,6.64,14.95,-32.027,835.329,2416.7960000000003,36.327,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-22,WTG01,U113-001,2343.75,0.028999999999999998,2.9160000000000004,8.246,-30.491999999999997,97.244,760.554,4.246,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-23,WTG01,U113-001,898.438,0.038,2.131,12.76,-31.15,36.963,2370.07,1.6280000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-24,WTG01,U113-001,4023.438,0.031,3.265,11.429,-31.15,167.25900000000001,2126.569,7.289,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-25,WTG01,U113-001,17777.343999999997,0.06,6.6129999999999995,19.19,-31.588,740.4939999999999,2406.047,32.205,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-26,WTG01,U113-001,21287.109,0.0,7.5489999999999995,16.462,-31.15,886.8689999999999,2413.0660000000003,38.564,92.6,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-27,WTG01,U113-001,10485.351999999999,0.099,5.135,13.474,-30.491999999999997,436.645,2362.831,18.995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-28,WTG01,U113-001,31400.391,1.875,9.031,19.479,0.0,1308.274,2418.331,56.885,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-29,WTG01,U113-001,3989.258,0.027999999999999997,3.321,12.136,-30.93,165.75900000000001,2004.6,7.227,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-30,WTG01,U113-001,12291.992,0.0,5.744,14.977,-31.369,512.058,2383.232,22.268,97.6,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-05-31,WTG01,U113-001,6916.991999999999,0.0,4.841,10.7,-33.343,287.884,1706.6960000000001,12.530999999999999,99.3,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-01,WTG01,U113-001,6291.991999999999,0.0,4.387,11.890999999999998,-31.588,260.738,1940.983,11.399000000000001,89.4,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-02,WTG01,U113-001,7553.710999999999,0.0,4.898,12.550999999999998,-30.711,314.597,2127.666,13.684000000000001,87.7,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-03,WTG01,U113-001,13026.367,0.046,5.729,17.107,-35.976,542.505,2402.5370000000003,23.598000000000003,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-04,WTG01,U113-001,5608.398,0.0,4.262,10.845999999999998,-33.124,233.25,1832.8329999999999,10.16,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-05,WTG01,U113-001,26681.641,1.3980000000000001,8.273,15.089,0.657,1111.786,2390.472,48.336000000000006,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-06,WTG01,U113-001,26963.867000000002,1.565,8.459,15.468,-23.033,1123.469,2414.821,48.848,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-07,WTG01,U113-001,11795.898000000001,0.8290000000000001,6.146,10.897,-30.711,491.309,1633.4260000000002,21.369,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-08,WTG01,U113-001,1171.875,0.0,2.552,7.732,-33.563,48.09,549.74,2.123,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-09,WTG01,U113-001,1863.281,0.031,2.925,10.325,-35.976,76.41,1441.4779999999998,3.3760000000000003,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-10,WTG01,U113-001,30448.242000000002,1.79,9.106,21.212,34.221,1268.758,2431.055,55.16,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-11,WTG01,U113-001,3617.188,0.028999999999999998,3.228,13.902999999999999,-32.905,150.168,2365.464,6.553,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2021-06-12,WTG01,U113-001,2233.3979999999997,0.027999999999999997,3.236,7.702000000000001,-34.879,92.531,564.2180000000001,4.046,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
